location,cause,year,val
Liberia,"Communicable, maternal, neonatal, and nutritional diseases",2017,33820.16483
Liberia,"Communicable, maternal, neonatal, and nutritional diseases",2018,32175.9859
Liberia,"Communicable, maternal, neonatal, and nutritional diseases",2019,29785.91566
Liberia,"Communicable, maternal, neonatal, and nutritional diseases",2020,31028.58977
Liberia,"Communicable, maternal, neonatal, and nutritional diseases",2021,28543.0565
Liberia,Injuries,2017,3171.786161
Liberia,Injuries,2018,3082.252549
Liberia,Injuries,2019,3093.991721
Liberia,Injuries,2020,3040.841768
Liberia,Injuries,2021,2928.232797
Liberia,Non-communicable diseases,2017,15446.45433
Liberia,Non-communicable diseases,2018,15314.53076
Liberia,Non-communicable diseases,2019,15317.73291
Liberia,Non-communicable diseases,2020,15362.52088
Liberia,Non-communicable diseases,2021,15295.58387
Liberia,Other COVID-19 pandemic-related outcomes,2017,0
Liberia,Other COVID-19 pandemic-related outcomes,2018,0
Liberia,Other COVID-19 pandemic-related outcomes,2019,0
Liberia,Other COVID-19 pandemic-related outcomes,2020,505.4402017
Liberia,Other COVID-19 pandemic-related outcomes,2021,1056.680341
Libya,"Communicable, maternal, neonatal, and nutritional diseases",2017,2951.904186
Libya,"Communicable, maternal, neonatal, and nutritional diseases",2018,2715.777055
Libya,"Communicable, maternal, neonatal, and nutritional diseases",2019,2590.042427
Libya,"Communicable, maternal, neonatal, and nutritional diseases",2020,4425.108081
Libya,"Communicable, maternal, neonatal, and nutritional diseases",2021,5541.277977
Libya,Injuries,2017,6856.854128
Libya,Injuries,2018,6114.276002
Libya,Injuries,2019,6414.88996
Libya,Injuries,2020,5816.329232
Libya,Injuries,2021,4393.066429
Libya,Non-communicable diseases,2017,21092.30152
Libya,Non-communicable diseases,2018,21173.44242
Libya,Non-communicable diseases,2019,21398.39189
Libya,Non-communicable diseases,2020,21800.48795
Libya,Non-communicable diseases,2021,21879.0472
Libya,Other COVID-19 pandemic-related outcomes,2017,0
Libya,Other COVID-19 pandemic-related outcomes,2018,0
Libya,Other COVID-19 pandemic-related outcomes,2019,0
Libya,Other COVID-19 pandemic-related outcomes,2020,480.3863058
Libya,Other COVID-19 pandemic-related outcomes,2021,1092.153869
Lithuania,"Communicable, maternal, neonatal, and nutritional diseases",2017,1641.533451
Lithuania,"Communicable, maternal, neonatal, and nutritional diseases",2018,1619.104203
Lithuania,"Communicable, maternal, neonatal, and nutritional diseases",2019,1572.66745
Lithuania,"Communicable, maternal, neonatal, and nutritional diseases",2020,4509.090269
Lithuania,"Communicable, maternal, neonatal, and nutritional diseases",2021,7017.807742
Lithuania,Injuries,2017,4519.17707
Lithuania,Injuries,2018,4380.17939
Lithuania,Injuries,2019,4232.673371
Lithuania,Injuries,2020,4171.758366
Lithuania,Injuries,2021,4159.524716
Lithuania,Non-communicable diseases,2017,35200.1168
Lithuania,Non-communicable diseases,2018,35202.95433
Lithuania,Non-communicable diseases,2019,35104.93789
Lithuania,Non-communicable diseases,2020,35540.17655
Lithuania,Non-communicable diseases,2021,35635.19363
Lithuania,Other COVID-19 pandemic-related outcomes,2017,0
Lithuania,Other COVID-19 pandemic-related outcomes,2018,0
Lithuania,Other COVID-19 pandemic-related outcomes,2019,0
Lithuania,Other COVID-19 pandemic-related outcomes,2020,689.3115272
Lithuania,Other COVID-19 pandemic-related outcomes,2021,1465.99492
Luxembourg,"Communicable, maternal, neonatal, and nutritional diseases",2017,888.7205174
Luxembourg,"Communicable, maternal, neonatal, and nutritional diseases",2018,911.8917765
Luxembourg,"Communicable, maternal, neonatal, and nutritional diseases",2019,865.7167253
Luxembourg,"Communicable, maternal, neonatal, and nutritional diseases",2020,2283.659084
Luxembourg,"Communicable, maternal, neonatal, and nutritional diseases",2021,2031.636736
Luxembourg,Injuries,2017,2316.187361
Luxembourg,Injuries,2018,2331.388017
Luxembourg,Injuries,2019,2289.578599
Luxembourg,Injuries,2020,2200.281988
Luxembourg,Injuries,2021,2194.895293
Luxembourg,Non-communicable diseases,2017,21950.54653
Luxembourg,Non-communicable diseases,2018,22014.57332
Luxembourg,Non-communicable diseases,2019,21688.17599
Luxembourg,Non-communicable diseases,2020,21210.74616
Luxembourg,Non-communicable diseases,2021,21184.20331
Luxembourg,Other COVID-19 pandemic-related outcomes,2017,0
Luxembourg,Other COVID-19 pandemic-related outcomes,2018,0
Luxembourg,Other COVID-19 pandemic-related outcomes,2019,0
Luxembourg,Other COVID-19 pandemic-related outcomes,2020,93.42650034
Luxembourg,Other COVID-19 pandemic-related outcomes,2021,83.4800705
Madagascar,"Communicable, maternal, neonatal, and nutritional diseases",2017,27318.9114
Madagascar,"Communicable, maternal, neonatal, and nutritional diseases",2018,25855.46969
Madagascar,"Communicable, maternal, neonatal, and nutritional diseases",2019,24411.66924
Madagascar,"Communicable, maternal, neonatal, and nutritional diseases",2020,24044.09776
Madagascar,"Communicable, maternal, neonatal, and nutritional diseases",2021,23140.62013
Madagascar,Injuries,2017,2750.773494
Madagascar,Injuries,2018,2682.027121
Madagascar,Injuries,2019,2570.37323
Madagascar,Injuries,2020,2576.757878
Madagascar,Injuries,2021,2535.807672
Madagascar,Non-communicable diseases,2017,16735.82671
Madagascar,Non-communicable diseases,2018,16671.46761
Madagascar,Non-communicable diseases,2019,16542.61628
Madagascar,Non-communicable diseases,2020,16653.00524
Madagascar,Non-communicable diseases,2021,16635.51364
Madagascar,Other COVID-19 pandemic-related outcomes,2017,0
Madagascar,Other COVID-19 pandemic-related outcomes,2018,0
Madagascar,Other COVID-19 pandemic-related outcomes,2019,0
Madagascar,Other COVID-19 pandemic-related outcomes,2020,1422.802239
Madagascar,Other COVID-19 pandemic-related outcomes,2021,2144.583619
Malawi,"Communicable, maternal, neonatal, and nutritional diseases",2017,29919.11021
Malawi,"Communicable, maternal, neonatal, and nutritional diseases",2018,27595.66207
Malawi,"Communicable, maternal, neonatal, and nutritional diseases",2019,26351.50319
Malawi,"Communicable, maternal, neonatal, and nutritional diseases",2020,26234.84537
Malawi,"Communicable, maternal, neonatal, and nutritional diseases",2021,28988.71711
Malawi,Injuries,2017,3116.309606
Malawi,Injuries,2018,3012.365464
Malawi,Injuries,2019,3014.227366
Malawi,Injuries,2020,2873.001102
Malawi,Injuries,2021,2786.347139
Malawi,Non-communicable diseases,2017,15640.66454
Malawi,Non-communicable diseases,2018,15535.96129
Malawi,Non-communicable diseases,2019,15505.26599
Malawi,Non-communicable diseases,2020,15414.36722
Malawi,Non-communicable diseases,2021,15327.69044
Malawi,Other COVID-19 pandemic-related outcomes,2017,0
Malawi,Other COVID-19 pandemic-related outcomes,2018,0
Malawi,Other COVID-19 pandemic-related outcomes,2019,0
Malawi,Other COVID-19 pandemic-related outcomes,2020,556.6223928
Malawi,Other COVID-19 pandemic-related outcomes,2021,2114.134711
Malaysia,"Communicable, maternal, neonatal, and nutritional diseases",2017,4191.57035
Malaysia,"Communicable, maternal, neonatal, and nutritional diseases",2018,4041.806738
Malaysia,"Communicable, maternal, neonatal, and nutritional diseases",2019,3993.230311
Malaysia,"Communicable, maternal, neonatal, and nutritional diseases",2020,3675.996165
Malaysia,"Communicable, maternal, neonatal, and nutritional diseases",2021,6331.15575
Malaysia,Injuries,2017,2543.602306
Malaysia,Injuries,2018,2509.435206
Malaysia,Injuries,2019,2515.667579
Malaysia,Injuries,2020,2177.725376
Malaysia,Injuries,2021,2483.940533
Malaysia,Non-communicable diseases,2017,18479.95938
Malaysia,Non-communicable diseases,2018,18701.75118
Malaysia,Non-communicable diseases,2019,18902.91243
Malaysia,Non-communicable diseases,2020,18256.07554
Malaysia,Non-communicable diseases,2021,19486.24718
Malaysia,Other COVID-19 pandemic-related outcomes,2017,0
Malaysia,Other COVID-19 pandemic-related outcomes,2018,0
Malaysia,Other COVID-19 pandemic-related outcomes,2019,0
Malaysia,Other COVID-19 pandemic-related outcomes,2020,19.18283862
Malaysia,Other COVID-19 pandemic-related outcomes,2021,674.5174529
Maldives,"Communicable, maternal, neonatal, and nutritional diseases",2017,3269.461863
Maldives,"Communicable, maternal, neonatal, and nutritional diseases",2018,3058.30262
Maldives,"Communicable, maternal, neonatal, and nutritional diseases",2019,2878.213875
Maldives,"Communicable, maternal, neonatal, and nutritional diseases",2020,2922.537997
Maldives,"Communicable, maternal, neonatal, and nutritional diseases",2021,3870.864616
Maldives,Injuries,2017,1387.551839
Maldives,Injuries,2018,1343.657087
Maldives,Injuries,2019,1320.094257
Maldives,Injuries,2020,1251.754301
Maldives,Injuries,2021,1275.395855
Maldives,Non-communicable diseases,2017,12658.20641
Maldives,Non-communicable diseases,2018,12678.01007
Maldives,Non-communicable diseases,2019,12706.81297
Maldives,Non-communicable diseases,2020,12601.93267
Maldives,Non-communicable diseases,2021,12981.12679
Maldives,Other COVID-19 pandemic-related outcomes,2017,0
Maldives,Other COVID-19 pandemic-related outcomes,2018,0
Maldives,Other COVID-19 pandemic-related outcomes,2019,0
Maldives,Other COVID-19 pandemic-related outcomes,2020,132.2678118
Maldives,Other COVID-19 pandemic-related outcomes,2021,191.6231774
Mali,"Communicable, maternal, neonatal, and nutritional diseases",2017,49949.77223
Mali,"Communicable, maternal, neonatal, and nutritional diseases",2018,47834.79831
Mali,"Communicable, maternal, neonatal, and nutritional diseases",2019,45795.58807
Mali,"Communicable, maternal, neonatal, and nutritional diseases",2020,46843.33288
Mali,"Communicable, maternal, neonatal, and nutritional diseases",2021,44932.14184
Mali,Injuries,2017,4702.94955
Mali,Injuries,2018,4976.269421
Mali,Injuries,2019,4658.537096
Mali,Injuries,2020,4370.428108
Mali,Injuries,2021,4016.471597
Mali,Non-communicable diseases,2017,17013.70959
Mali,Non-communicable diseases,2018,16718.84045
Mali,Non-communicable diseases,2019,16399.49801
Mali,Non-communicable diseases,2020,16122.75273
Mali,Non-communicable diseases,2021,15638.80782
Mali,Other COVID-19 pandemic-related outcomes,2017,0
Mali,Other COVID-19 pandemic-related outcomes,2018,0
Mali,Other COVID-19 pandemic-related outcomes,2019,0
Mali,Other COVID-19 pandemic-related outcomes,2020,815.9051166
Mali,Other COVID-19 pandemic-related outcomes,2021,1918.830518
Malta,"Communicable, maternal, neonatal, and nutritional diseases",2017,1215.167188
Malta,"Communicable, maternal, neonatal, and nutritional diseases",2018,1215.212826
Malta,"Communicable, maternal, neonatal, and nutritional diseases",2019,1221.462019
Malta,"Communicable, maternal, neonatal, and nutritional diseases",2020,2049.41851
Malta,"Communicable, maternal, neonatal, and nutritional diseases",2021,2245.932341
Malta,Injuries,2017,2053.751499
Malta,Injuries,2018,2015.302509
Malta,Injuries,2019,2002.001623
Malta,Injuries,2020,2008.788062
Malta,Injuries,2021,1995.540226
Malta,Non-communicable diseases,2017,24140.41286
Malta,Non-communicable diseases,2018,24449.33787
Malta,Non-communicable diseases,2019,24714.15586
Malta,Non-communicable diseases,2020,24286.61512
Malta,Non-communicable diseases,2021,25310.25124
Malta,Other COVID-19 pandemic-related outcomes,2017,0
Malta,Other COVID-19 pandemic-related outcomes,2018,0
Malta,Other COVID-19 pandemic-related outcomes,2019,0
Malta,Other COVID-19 pandemic-related outcomes,2020,76.96628576
Malta,Other COVID-19 pandemic-related outcomes,2021,94.19608945
Marshall Islands,"Communicable, maternal, neonatal, and nutritional diseases",2017,9242.594579
Marshall Islands,"Communicable, maternal, neonatal, and nutritional diseases",2018,8985.931625
Marshall Islands,"Communicable, maternal, neonatal, and nutritional diseases",2019,8727.072222
Marshall Islands,"Communicable, maternal, neonatal, and nutritional diseases",2020,8414.548852
Marshall Islands,"Communicable, maternal, neonatal, and nutritional diseases",2021,8200.701936
Marshall Islands,Injuries,2017,4295.724997
Marshall Islands,Injuries,2018,4253.217799
Marshall Islands,Injuries,2019,4215.788328
Marshall Islands,Injuries,2020,4207.449346
Marshall Islands,Injuries,2021,4180.925258
Marshall Islands,Non-communicable diseases,2017,25835.06556
Marshall Islands,Non-communicable diseases,2018,26116.88097
Marshall Islands,Non-communicable diseases,2019,26386.74816
Marshall Islands,Non-communicable diseases,2020,26745.60881
Marshall Islands,Non-communicable diseases,2021,27133.21989
Marshall Islands,Other COVID-19 pandemic-related outcomes,2017,0
Marshall Islands,Other COVID-19 pandemic-related outcomes,2018,0
Marshall Islands,Other COVID-19 pandemic-related outcomes,2019,0
Marshall Islands,Other COVID-19 pandemic-related outcomes,2020,4.63E-07
Marshall Islands,Other COVID-19 pandemic-related outcomes,2021,4.62E-07
Mauritania,"Communicable, maternal, neonatal, and nutritional diseases",2017,16754.43326
Mauritania,"Communicable, maternal, neonatal, and nutritional diseases",2018,15897.16736
Mauritania,"Communicable, maternal, neonatal, and nutritional diseases",2019,14534.20074
Mauritania,"Communicable, maternal, neonatal, and nutritional diseases",2020,15173.35363
Mauritania,"Communicable, maternal, neonatal, and nutritional diseases",2021,13807.73758
Mauritania,Injuries,2017,3096.870628
Mauritania,Injuries,2018,2960.482311
Mauritania,Injuries,2019,3005.000496
Mauritania,Injuries,2020,2907.753937
Mauritania,Injuries,2021,2903.8003
Mauritania,Non-communicable diseases,2017,13847.05357
Mauritania,Non-communicable diseases,2018,13767.60359
Mauritania,Non-communicable diseases,2019,13987.0141
Mauritania,Non-communicable diseases,2020,13980.91199
Mauritania,Non-communicable diseases,2021,14100.30441
Mauritania,Other COVID-19 pandemic-related outcomes,2017,0
Mauritania,Other COVID-19 pandemic-related outcomes,2018,0
Mauritania,Other COVID-19 pandemic-related outcomes,2019,0
Mauritania,Other COVID-19 pandemic-related outcomes,2020,559.5111495
Mauritania,Other COVID-19 pandemic-related outcomes,2021,855.3460264
Mauritius,"Communicable, maternal, neonatal, and nutritional diseases",2017,3333.016466
Mauritius,"Communicable, maternal, neonatal, and nutritional diseases",2018,3482.42632
Mauritius,"Communicable, maternal, neonatal, and nutritional diseases",2019,3514.176321
Mauritius,"Communicable, maternal, neonatal, and nutritional diseases",2020,3300.781979
Mauritius,"Communicable, maternal, neonatal, and nutritional diseases",2021,5144.557231
Mauritius,Injuries,2017,2315.304551
Mauritius,Injuries,2018,2400.807543
Mauritius,Injuries,2019,2444.629369
Mauritius,Injuries,2020,2411.064199
Mauritius,Injuries,2021,2335.051796
Mauritius,Non-communicable diseases,2017,27240.51804
Mauritius,Non-communicable diseases,2018,28444.90567
Mauritius,Non-communicable diseases,2019,29518.08469
Mauritius,Non-communicable diseases,2020,29483.4459
Mauritius,Non-communicable diseases,2021,30489.33055
Mauritius,Other COVID-19 pandemic-related outcomes,2017,0
Mauritius,Other COVID-19 pandemic-related outcomes,2018,0
Mauritius,Other COVID-19 pandemic-related outcomes,2019,0
Mauritius,Other COVID-19 pandemic-related outcomes,2020,250.8852348
Mauritius,Other COVID-19 pandemic-related outcomes,2021,904.5920276
Mexico,"Communicable, maternal, neonatal, and nutritional diseases",2017,3184.60156
Mexico,"Communicable, maternal, neonatal, and nutritional diseases",2018,3119.070246
Mexico,"Communicable, maternal, neonatal, and nutritional diseases",2019,3097.33729
Mexico,"Communicable, maternal, neonatal, and nutritional diseases",2020,8667.814495
Mexico,"Communicable, maternal, neonatal, and nutritional diseases",2021,8685.973958
Mexico,Injuries,2017,4144.033997
Mexico,Injuries,2018,4221.412236
Mexico,Injuries,2019,4225.00764
Mexico,Injuries,2020,4146.266681
Mexico,Injuries,2021,4164.718696
Mexico,Non-communicable diseases,2017,20347.34758
Mexico,Non-communicable diseases,2018,20585.81505
Mexico,Non-communicable diseases,2019,20897.45217
Mexico,Non-communicable diseases,2020,21431.33697
Mexico,Non-communicable diseases,2021,21734.47093
Mexico,Other COVID-19 pandemic-related outcomes,2017,0
Mexico,Other COVID-19 pandemic-related outcomes,2018,0
Mexico,Other COVID-19 pandemic-related outcomes,2019,0
Mexico,Other COVID-19 pandemic-related outcomes,2020,1316.446804
Mexico,Other COVID-19 pandemic-related outcomes,2021,1563.106955
Micronesia (Federated States of),"Communicable, maternal, neonatal, and nutritional diseases",2017,5675.395562
Micronesia (Federated States of),"Communicable, maternal, neonatal, and nutritional diseases",2018,5571.136954
Micronesia (Federated States of),"Communicable, maternal, neonatal, and nutritional diseases",2019,5467.53048
Micronesia (Federated States of),"Communicable, maternal, neonatal, and nutritional diseases",2020,5386.922815
Micronesia (Federated States of),"Communicable, maternal, neonatal, and nutritional diseases",2021,5286.221671
Micronesia (Federated States of),Injuries,2017,4313.147016
Micronesia (Federated States of),Injuries,2018,4287.888424
Micronesia (Federated States of),Injuries,2019,4263.056189
Micronesia (Federated States of),Injuries,2020,4234.85625
Micronesia (Federated States of),Injuries,2021,4222.947006
Micronesia (Federated States of),Non-communicable diseases,2017,26027.45251
Micronesia (Federated States of),Non-communicable diseases,2018,26330.1426
Micronesia (Federated States of),Non-communicable diseases,2019,26626.55051
Micronesia (Federated States of),Non-communicable diseases,2020,26935.80182
Micronesia (Federated States of),Non-communicable diseases,2021,27341.24474
Micronesia (Federated States of),Other COVID-19 pandemic-related outcomes,2017,0
Micronesia (Federated States of),Other COVID-19 pandemic-related outcomes,2018,0
Micronesia (Federated States of),Other COVID-19 pandemic-related outcomes,2019,0
Micronesia (Federated States of),Other COVID-19 pandemic-related outcomes,2020,2.53E-07
Micronesia (Federated States of),Other COVID-19 pandemic-related outcomes,2021,2.53E-07
Monaco,"Communicable, maternal, neonatal, and nutritional diseases",2017,1364.402355
Monaco,"Communicable, maternal, neonatal, and nutritional diseases",2018,1352.399162
Monaco,"Communicable, maternal, neonatal, and nutritional diseases",2019,1337.239234
Monaco,"Communicable, maternal, neonatal, and nutritional diseases",2020,1715.517452
Monaco,"Communicable, maternal, neonatal, and nutritional diseases",2021,4182.104583
Monaco,Injuries,2017,2692.534517
Monaco,Injuries,2018,2664.410755
Monaco,Injuries,2019,2644.789127
Monaco,Injuries,2020,2660.871006
Monaco,Injuries,2021,2651.983536
Monaco,Non-communicable diseases,2017,32992.48495
Monaco,Non-communicable diseases,2018,32926.46088
Monaco,Non-communicable diseases,2019,32850.50005
Monaco,Non-communicable diseases,2020,32991.60994
Monaco,Non-communicable diseases,2021,33142.90713
Monaco,Other COVID-19 pandemic-related outcomes,2017,0
Monaco,Other COVID-19 pandemic-related outcomes,2018,0
Monaco,Other COVID-19 pandemic-related outcomes,2019,0
Monaco,Other COVID-19 pandemic-related outcomes,2020,444.4292738
Monaco,Other COVID-19 pandemic-related outcomes,2021,1122.292282
Mongolia,"Communicable, maternal, neonatal, and nutritional diseases",2017,5715.172371
Mongolia,"Communicable, maternal, neonatal, and nutritional diseases",2018,5469.207824
Mongolia,"Communicable, maternal, neonatal, and nutritional diseases",2019,5245.904969
Mongolia,"Communicable, maternal, neonatal, and nutritional diseases",2020,4919.875093
Mongolia,"Communicable, maternal, neonatal, and nutritional diseases",2021,6298.948407
Mongolia,Injuries,2017,4689.232074
Mongolia,Injuries,2018,4495.067171
Mongolia,Injuries,2019,4525.324102
Mongolia,Injuries,2020,4399.545997
Mongolia,Injuries,2021,4106.755585
Mongolia,Non-communicable diseases,2017,21673.09619
Mongolia,Non-communicable diseases,2018,21614.07082
Mongolia,Non-communicable diseases,2019,21711.9052
Mongolia,Non-communicable diseases,2020,21261.42387
Mongolia,Non-communicable diseases,2021,21077.3506
Mongolia,Other COVID-19 pandemic-related outcomes,2017,0
Mongolia,Other COVID-19 pandemic-related outcomes,2018,0
Mongolia,Other COVID-19 pandemic-related outcomes,2019,0
Mongolia,Other COVID-19 pandemic-related outcomes,2020,125.2263727
Mongolia,Other COVID-19 pandemic-related outcomes,2021,447.0283072
Montenegro,"Communicable, maternal, neonatal, and nutritional diseases",2017,1148.883089
Montenegro,"Communicable, maternal, neonatal, and nutritional diseases",2018,1126.402445
Montenegro,"Communicable, maternal, neonatal, and nutritional diseases",2019,1122.102216
Montenegro,"Communicable, maternal, neonatal, and nutritional diseases",2020,4016.858912
Montenegro,"Communicable, maternal, neonatal, and nutritional diseases",2021,8822.653851
Montenegro,Injuries,2017,3001.514333
Montenegro,Injuries,2018,2976.96016
Montenegro,Injuries,2019,3007.195843
Montenegro,Injuries,2020,2937.86659
Montenegro,Injuries,2021,2797.13995
Montenegro,Non-communicable diseases,2017,31314.13679
Montenegro,Non-communicable diseases,2018,31356.64065
Montenegro,Non-communicable diseases,2019,31642.25991
Montenegro,Non-communicable diseases,2020,32308.53866
Montenegro,Non-communicable diseases,2021,31009.18686
Montenegro,Other COVID-19 pandemic-related outcomes,2017,0
Montenegro,Other COVID-19 pandemic-related outcomes,2018,0
Montenegro,Other COVID-19 pandemic-related outcomes,2019,0
Montenegro,Other COVID-19 pandemic-related outcomes,2020,565.6482746
Montenegro,Other COVID-19 pandemic-related outcomes,2021,1486.786009
Morocco,"Communicable, maternal, neonatal, and nutritional diseases",2017,4622.024283
Morocco,"Communicable, maternal, neonatal, and nutritional diseases",2018,4261.544257
Morocco,"Communicable, maternal, neonatal, and nutritional diseases",2019,3993.795959
Morocco,"Communicable, maternal, neonatal, and nutritional diseases",2020,6553.484983
Morocco,"Communicable, maternal, neonatal, and nutritional diseases",2021,5851.248345
Morocco,Injuries,2017,2863.39235
Morocco,Injuries,2018,2830.253534
Morocco,Injuries,2019,2771.093204
Morocco,Injuries,2020,2675.016237
Morocco,Injuries,2021,2658.255276
Morocco,Non-communicable diseases,2017,21716.68425
Morocco,Non-communicable diseases,2018,21999.86026
Morocco,Non-communicable diseases,2019,22210.19633
Morocco,Non-communicable diseases,2020,22746.06876
Morocco,Non-communicable diseases,2021,22767.72358
Morocco,Other COVID-19 pandemic-related outcomes,2017,0
Morocco,Other COVID-19 pandemic-related outcomes,2018,0
Morocco,Other COVID-19 pandemic-related outcomes,2019,0
Morocco,Other COVID-19 pandemic-related outcomes,2020,702.6313222
Morocco,Other COVID-19 pandemic-related outcomes,2021,957.9498559
Mozambique,"Communicable, maternal, neonatal, and nutritional diseases",2017,41882.04884
Mozambique,"Communicable, maternal, neonatal, and nutritional diseases",2018,39667.92148
Mozambique,"Communicable, maternal, neonatal, and nutritional diseases",2019,37264.22826
Mozambique,"Communicable, maternal, neonatal, and nutritional diseases",2020,37065.69816
Mozambique,"Communicable, maternal, neonatal, and nutritional diseases",2021,38445.71136
Mozambique,Injuries,2017,4053.601415
Mozambique,Injuries,2018,3962.882567
Mozambique,Injuries,2019,4284.782799
Mozambique,Injuries,2020,4111.502685
Mozambique,Injuries,2021,3821.296459
Mozambique,Non-communicable diseases,2017,16509.59003
Mozambique,Non-communicable diseases,2018,16189.24298
Mozambique,Non-communicable diseases,2019,16108.98358
Mozambique,Non-communicable diseases,2020,15853.77591
Mozambique,Non-communicable diseases,2021,15665.95261
Mozambique,Other COVID-19 pandemic-related outcomes,2017,0
Mozambique,Other COVID-19 pandemic-related outcomes,2018,0
Mozambique,Other COVID-19 pandemic-related outcomes,2019,0
Mozambique,Other COVID-19 pandemic-related outcomes,2020,517.1069432
Mozambique,Other COVID-19 pandemic-related outcomes,2021,1746.626686
Myanmar,"Communicable, maternal, neonatal, and nutritional diseases",2017,10494.07832
Myanmar,"Communicable, maternal, neonatal, and nutritional diseases",2018,10000.32078
Myanmar,"Communicable, maternal, neonatal, and nutritional diseases",2019,9507.116553
Myanmar,"Communicable, maternal, neonatal, and nutritional diseases",2020,9241.03326
Myanmar,"Communicable, maternal, neonatal, and nutritional diseases",2021,10097.07245
Myanmar,Injuries,2017,4242.120458
Myanmar,Injuries,2018,3227.664301
Myanmar,Injuries,2019,3266.901801
Myanmar,Injuries,2020,3161.09099
Myanmar,Injuries,2021,3541.29464
Myanmar,Non-communicable diseases,2017,23917.91317
Myanmar,Non-communicable diseases,2018,23908.97952
Myanmar,Non-communicable diseases,2019,23965.0784
Myanmar,Non-communicable diseases,2020,24131.29861
Myanmar,Non-communicable diseases,2021,24313.20142
Myanmar,Other COVID-19 pandemic-related outcomes,2017,0
Myanmar,Other COVID-19 pandemic-related outcomes,2018,0
Myanmar,Other COVID-19 pandemic-related outcomes,2019,0
Myanmar,Other COVID-19 pandemic-related outcomes,2020,568.4385354
Myanmar,Other COVID-19 pandemic-related outcomes,2021,1670.457872
Namibia,"Communicable, maternal, neonatal, and nutritional diseases",2017,23167.7843
Namibia,"Communicable, maternal, neonatal, and nutritional diseases",2018,22041.66035
Namibia,"Communicable, maternal, neonatal, and nutritional diseases",2019,20727.8735
Namibia,"Communicable, maternal, neonatal, and nutritional diseases",2020,20938.75794
Namibia,"Communicable, maternal, neonatal, and nutritional diseases",2021,25993.28401
Namibia,Injuries,2017,4734.861734
Namibia,Injuries,2018,4721.018162
Namibia,Injuries,2019,4680.265297
Namibia,Injuries,2020,4625.870942
Namibia,Injuries,2021,4553.11863
Namibia,Non-communicable diseases,2017,16415.32189
Namibia,Non-communicable diseases,2018,16560.74619
Namibia,Non-communicable diseases,2019,16657.50064
Namibia,Non-communicable diseases,2020,16836.50555
Namibia,Non-communicable diseases,2021,17020.01178
Namibia,Other COVID-19 pandemic-related outcomes,2017,0
Namibia,Other COVID-19 pandemic-related outcomes,2018,0
Namibia,Other COVID-19 pandemic-related outcomes,2019,0
Namibia,Other COVID-19 pandemic-related outcomes,2020,859.2400362
Namibia,Other COVID-19 pandemic-related outcomes,2021,3143.841257
Nauru,"Communicable, maternal, neonatal, and nutritional diseases",2017,9345.553547
Nauru,"Communicable, maternal, neonatal, and nutritional diseases",2018,8950.283333
Nauru,"Communicable, maternal, neonatal, and nutritional diseases",2019,8544.995747
Nauru,"Communicable, maternal, neonatal, and nutritional diseases",2020,8228.852705
Nauru,"Communicable, maternal, neonatal, and nutritional diseases",2021,7968.47287
Nauru,Injuries,2017,6273.09474
Nauru,Injuries,2018,6171.65806
Nauru,Injuries,2019,6092.522041
Nauru,Injuries,2020,6013.681243
Nauru,Injuries,2021,5949.464304
Nauru,Non-communicable diseases,2017,28694.62607
Nauru,Non-communicable diseases,2018,28514.74047
Nauru,Non-communicable diseases,2019,28391.55468
Nauru,Non-communicable diseases,2020,28332.24889
Nauru,Non-communicable diseases,2021,28398.43421
Nauru,Other COVID-19 pandemic-related outcomes,2017,0
Nauru,Other COVID-19 pandemic-related outcomes,2018,0
Nauru,Other COVID-19 pandemic-related outcomes,2019,0
Nauru,Other COVID-19 pandemic-related outcomes,2020,2.37E-06
Nauru,Other COVID-19 pandemic-related outcomes,2021,2.36E-06
Nepal,"Communicable, maternal, neonatal, and nutritional diseases",2017,10489.7994
Nepal,"Communicable, maternal, neonatal, and nutritional diseases",2018,10039.6867
Nepal,"Communicable, maternal, neonatal, and nutritional diseases",2019,9582.482097
Nepal,"Communicable, maternal, neonatal, and nutritional diseases",2020,11001.08483
Nepal,"Communicable, maternal, neonatal, and nutritional diseases",2021,12450.1889
Nepal,Injuries,2017,2949.236235
Nepal,Injuries,2018,2874.366484
Nepal,Injuries,2019,2855.929141
Nepal,Injuries,2020,2890.0143
Nepal,Injuries,2021,2834.434775
Nepal,Non-communicable diseases,2017,18908.52201
Nepal,Non-communicable diseases,2018,19025.93917
Nepal,Non-communicable diseases,2019,19151.52774
Nepal,Non-communicable diseases,2020,19520.41034
Nepal,Non-communicable diseases,2021,19601.72141
Nepal,Other COVID-19 pandemic-related outcomes,2017,0
Nepal,Other COVID-19 pandemic-related outcomes,2018,0
Nepal,Other COVID-19 pandemic-related outcomes,2019,0
Nepal,Other COVID-19 pandemic-related outcomes,2020,577.620978
Nepal,Other COVID-19 pandemic-related outcomes,2021,1642.014089
Netherlands,"Communicable, maternal, neonatal, and nutritional diseases",2017,1249.875968
Netherlands,"Communicable, maternal, neonatal, and nutritional diseases",2018,1283.908334
Netherlands,"Communicable, maternal, neonatal, and nutritional diseases",2019,1275.424235
Netherlands,"Communicable, maternal, neonatal, and nutritional diseases",2020,2601.159466
Netherlands,"Communicable, maternal, neonatal, and nutritional diseases",2021,2501.499926
Netherlands,Injuries,2017,2216.466828
